timestamp,ear,pitch_adj,yaw_adj,blink_rate,closed_frames,label
1784730350.188,0.277,-28.6,21.9,3,0,Distracted
1784730350.341,0.2859,-32.3,23.7,3,0,Distracted
1784730350.525,0.3037,-32.7,24.0,3,0,Distracted
1784730350.689,0.2317,-35.6,22.9,4,0,Distracted
1784730350.872,0.2538,-33.7,21.4,4,0,Distracted
1784730351.06,0.2211,-33.2,16.5,4,0,Distracted
1784730351.249,0.2249,-31.4,14.1,4,0,Distracted
1784730351.454,0.217,-30.8,12.7,5,0,Distracted
1784730351.624,0.2388,-29.6,12.4,5,0,Distracted
1784730351.794,0.2131,-2.9,2.8,6,0,Distracted
1784730351.973,0.2738,-0.5,7.8,5,0,Distracted
1784730352.143,0.2752,-0.8,6.2,5,0,Distracted
1784730352.343,0.2719,0.9,10.5,5,0,Distracted
1784730352.558,0.2899,2.9,14.3,4,0,Distracted
1784730352.804,0.2766,1.4,16.3,4,0,Distracted
1784730352.994,0.2816,-19.7,11.1,4,0,Distracted
1784730353.169,0.0896,-23.5,12.3,4,5,Distracted
1784730353.35,0.2654,-26.2,12.9,5,0,Distracted
1784730353.576,0.2629,-30.5,12.4,5,0,Distracted
1784730353.755,0.2711,-32.0,11.3,5,0,Distracted
1784730353.935,0.267,-32.9,11.6,5,0,Distracted
1784730354.105,0.2731,-32.6,12.3,5,0,Distracted
1784730354.33,0.2725,-31.0,12.9,5,0,Distracted
1784730354.508,0.2753,-4.7,2.9,5,0,Distracted
1784730354.707,0.0821,-26.5,27.6,4,5,Distracted
1784730356.803,0.352,8.5,51.1,2,0,Distracted
1784730356.998,0.3301,3.8,32.6,2,0,Distracted
1784730357.162,0.3189,9.4,14.7,2,0,Distracted
1784730357.362,0.3275,10.9,3.1,2,0,Distracted
1784730357.574,0.2786,7.0,0.0,2,0,Distracted
1784730357.753,0.2829,-3.9,-6.2,2,0,Distracted
1784730357.922,0.2919,-23.1,5.1,2,0,Distracted
1784730358.094,0.2853,-23.8,4.2,2,0,Distracted
1784730358.273,0.2902,-32.0,3.2,1,0,Distracted
1784730358.405,0.115,-35.0,4.7,1,2,Distracted
1784730358.56,0.2464,-35.6,13.5,2,0,Distracted
1784730358.726,0.2611,-38.1,11.3,2,0,Distracted
1784730358.901,0.2419,-40.4,12.8,2,0,Distracted
1784730359.078,0.2418,-42.8,13.7,2,0,Distracted
1784730359.25,0.2531,-43.2,16.0,2,0,Distracted
1784730359.421,0.2485,-43.0,16.2,2,0,Distracted
1784730359.603,0.2549,-41.9,17.5,2,0,Distracted
1784730359.773,0.2751,-37.1,16.8,1,0,Distracted
1784730359.942,0.0951,-33.9,16.0,1,1,Distracted
1784730360.166,0.2747,-25.5,10.0,2,0,Distracted
1784730360.348,0.2685,-23.5,8.8,2,0,Distracted
1784730360.528,0.208,-2.2,12.8,3,0,Distracted
1784730360.697,0.2779,-23.4,7.6,3,0,Distracted
1784730360.866,0.1774,-6.5,8.8,3,1,Distracted
1784730361.032,0.1798,-30.2,5.0,3,6,Distracted
1784730361.184,0.1916,-34.2,4.8,3,11,Distracted
1784730361.352,0.2159,-33.7,3.4,3,0,Distracted
1784730361.546,0.1987,-37.9,3.4,3,1,Distracted
1784730361.717,0.2153,-39.5,3.6,4,0,Distracted
1784730361.882,0.2524,-37.5,2.9,4,0,Distracted
1784730362.067,0.2458,-36.5,2.8,4,0,Distracted
1784730362.232,0.2316,-36.2,2.3,4,0,Distracted
1784730362.396,0.2385,-16.7,-18.5,4,0,Distracted
1784730362.603,0.2238,-11.5,-18.0,4,0,Distracted
1784730362.772,0.2084,-8.4,-16.2,5,0,Distracted
1784730362.957,0.2014,-8.0,-15.5,5,0,Distracted
1784730363.117,0.1968,-7.1,-13.4,6,1,Distracted
1784730363.3,0.1909,-7.7,-14.6,7,2,Distracted
1784730363.478,0.2058,-11.2,-17.5,8,0,Distracted
1784730363.639,0.2143,-13.8,-19.4,8,0,Distracted
1784730363.818,0.1963,-18.1,-21.7,9,1,Distracted
1784730363.977,0.1846,-18.7,-22.6,10,1,Distracted
1784730364.206,0.2014,-19.1,-22.7,12,0,Distracted
1784730364.402,0.1895,-20.4,-23.3,12,5,Distracted
1784730364.587,0.2116,-16.8,-23.5,13,0,Distracted
1784730364.759,0.2004,-15.8,-23.0,13,0,Distracted
1784730364.978,0.1942,-11.4,-20.0,14,1,Distracted
1784730365.156,0.1751,-10.3,-19.2,13,6,Distracted
1784730365.32,0.165,-7.0,-17.8,14,2,Distracted
1784730365.486,0.2184,-6.2,-16.4,15,0,Distracted
1784730365.647,0.1627,-6.8,-16.6,14,5,Distracted
1784730365.825,0.1834,-8.5,-18.4,14,10,Distracted
1784730366.006,0.202,-9.0,-21.6,14,0,Distracted
1784730366.212,0.1835,-12.6,-21.7,15,2,Distracted
1784730366.403,0.2286,-15.5,-23.3,16,0,Distracted
1784730366.604,0.2023,-18.4,-23.3,16,0,Distracted
1784730366.735,0.1779,-33.9,-1.0,15,4,Distracted
1784730366.916,0.213,-19.0,-22.8,16,0,Distracted
1784730367.086,0.1798,-15.6,-21.4,16,4,Distracted
1784730367.249,0.2177,-14.9,-22.1,17,0,Distracted
1784730367.429,0.1226,-10.3,-18.9,17,4,Distracted
1784730367.604,0.1479,-9.3,-17.4,17,9,Distracted
1784730367.779,0.1665,-8.8,-15.0,16,14,Distracted
1784730367.957,0.1581,-7.3,-15.0,16,19,Distracted
1784730368.187,0.1065,-9.2,-14.3,15,24,Distracted
1784730368.348,0.207,-12.1,-15.5,13,0,Distracted
1784730368.528,0.259,-13.7,-12.5,13,0,Distracted
1784730368.702,0.2623,-31.5,3.2,12,0,Distracted
1784730368.864,0.2571,-33.1,4.5,11,0,Distracted
1784730369.051,0.2622,-30.5,5.7,10,0,Distracted
1784730369.195,0.2573,-29.6,7.8,8,0,Distracted
1784730369.385,0.2526,-25.8,12.6,8,0,Distracted
1784730369.581,0.2636,-3.0,-1.3,7,0,Distracted
1784730369.782,0.2546,-0.5,-1.8,7,0,Distracted
1784730369.962,0.0891,-22.1,15.8,6,5,Distracted
1784730370.121,0.0931,-19.0,15.5,6,10,Distracted
1784730370.301,0.0978,-20.4,15.4,5,15,Distracted
1784730370.478,0.1128,-6.6,-19.5,4,20,Distracted
1784730370.659,0.1249,-9.1,-29.1,4,25,Distracted
1784730370.87,0.1533,-6.3,-34.2,4,30,Distracted
1784730371.049,0.1571,-5.3,-37.0,4,35,Distracted
1784730371.236,0.1639,-6.8,-36.8,3,40,Distracted
1784730371.398,0.1822,-6.5,-36.8,2,45,Distracted
1784730371.584,0.1342,-5.0,-36.0,2,50,Distracted
1784730371.755,0.1261,-3.3,-33.8,2,55,Distracted
1784730371.928,0.1628,-5.0,-34.5,1,60,Distracted
1784730372.168,0.0871,-3.9,-32.1,0,65,Distracted
1784730372.328,0.0662,-4.4,-29.4,0,70,Distracted
1784730372.502,0.1181,-5.5,-26.3,0,75,Distracted
1784730372.664,0.0983,-4.9,-22.7,0,80,Fatigued
1784730372.836,0.2673,-6.9,-23.8,0,0,Fatigued
1784730372.984,0.2673,-6.8,-21.0,0,0,Fatigued
1784730373.178,0.0994,-10.5,-13.5,0,3,Fatigued
1784730373.336,0.1958,-7.8,-11.3,0,8,Fatigued
1784730373.476,0.2522,-3.7,-7.1,1,0,Fatigued
1784730373.652,0.2356,-27.6,18.8,1,0,Fatigued
1784730373.836,0.2547,-28.9,18.2,1,0,Fatigued
1784730374.011,0.2471,-30.6,20.1,1,0,Fatigued
1784730374.178,0.25,-29.7,19.7,1,0,Fatigued
1784730374.333,0.2579,-6.3,3.1,1,0,Fatigued
1784730374.522,0.248,-29.8,20.4,1,0,Fatigued
1784730374.676,0.245,-30.4,20.3,1,0,Fatigued
1784730374.854,0.2481,-31.1,20.5,1,0,Fatigued
1784730375.028,0.2414,-30.4,20.0,1,0,Fatigued
1784730375.221,0.2299,-30.2,20.2,1,0,Fatigued
1784730375.427,0.2278,-6.9,4.4,1,0,Fatigued
1784730375.639,0.2308,-31.7,20.9,1,0,Fatigued
1784730375.855,0.2507,-30.2,20.8,1,0,Fatigued
1784730376.0,0.2082,-32.4,18.4,1,0,Fatigued
1784730376.195,0.2071,-32.1,18.9,1,0,Fatigued
1784730376.391,0.2219,-31.2,18.8,1,0,Fatigued
1784730376.573,0.2224,-31.2,19.0,1,0,Fatigued
1784730376.755,0.225,-30.1,21.2,1,0,Fatigued
1784730376.958,0.2322,-5.3,4.0,1,0,Fatigued
1784730377.132,0.2414,-5.1,4.6,1,0,Fatigued
1784730377.296,0.236,-30.1,20.8,1,0,Fatigued
1784730377.462,0.2414,-29.8,20.7,1,0,Fatigued
1784730377.719,0.1695,-4.8,6.0,1,2,Fatigued
1784730377.888,0.1054,-30.3,20.4,1,7,Fatigued
1784730378.056,0.09,-31.2,20.9,1,12,Fatigued
1784730378.218,0.0746,-30.6,20.5,1,17,Fatigued
1784730378.391,0.0858,-31.5,20.8,0,22,Fatigued
1784730378.581,0.1033,-31.1,21.0,0,27,Fatigued
1784730378.798,0.1111,-30.7,21.1,0,32,Fatigued
1784730378.977,0.0825,-30.6,20.8,0,37,Fatigued
1784730379.143,0.0976,-29.5,21.5,0,42,Fatigued
1784730379.338,0.1083,-29.6,21.0,0,47,Fatigued
1784730379.525,0.082,-31.8,20.7,0,52,Fatigued
1784730379.744,0.0687,-28.8,21.4,0,57,Fatigued
1784730379.924,0.0532,-29.9,20.6,0,62,Fatigued
1784730380.086,0.0672,-30.4,20.6,0,67,Fatigued
1784730380.252,0.0594,-30.3,21.1,0,72,Fatigued
1784730380.424,0.058,-30.9,22.9,0,77,Fatigued
1784730380.609,0.0584,-32.9,22.4,0,82,Fatigued
1784730380.774,0.0769,-33.7,21.9,0,87,Fatigued
1784730380.941,0.0589,-31.7,22.8,0,92,Fatigued
1784730381.17,0.0693,-30.7,22.8,0,97,Fatigued
1784730381.361,0.0636,-30.2,21.9,0,102,Fatigued
1784730381.527,0.0441,-31.1,22.9,0,107,Fatigued
1784730381.693,0.0714,-32.3,22.0,0,112,Fatigued
1784730381.868,0.0731,-32.5,21.3,0,117,Fatigued
1784730382.03,0.0865,-32.9,22.5,0,122,Fatigued
1784730382.202,0.0809,-30.7,22.0,0,127,Fatigued
1784730382.359,0.145,-4.3,9.2,0,132,Fatigued
1784730382.542,0.1981,-30.0,22.7,0,137,Fatigued
1784730382.645,0.2162,-3.5,9.0,0,0,Fatigued
1784730382.822,0.223,-4.2,8.9,0,0,Fatigued
1784730383.013,0.2063,-3.1,10.7,0,0,Fatigued
1784730383.175,0.2148,-3.5,9.8,0,0,Fatigued
1784730383.35,0.2292,-27.7,23.6,0,0,Fatigued
1784730383.528,0.2596,-3.3,10.3,0,0,Fatigued
1784730383.717,0.2339,-27.9,22.9,0,0,Fatigued
1784730383.947,0.2518,-28.7,22.7,0,0,Fatigued
1784730384.112,0.2448,-28.1,22.5,0,0,Fatigued
1784730384.282,0.2479,-29.2,23.5,0,0,Fatigued
1784730384.47,0.2513,-27.8,23.0,0,0,Fatigued
1784730384.644,0.2608,-28.4,23.9,0,0,Fatigued
1784730384.824,0.259,-27.9,24.4,0,0,Fatigued
1784730384.98,0.2559,-27.3,24.9,0,0,Fatigued
1784730385.162,0.2526,-4.4,11.8,0,0,Fatigued
1784730385.317,0.2591,-4.5,12.2,0,0,Fatigued
1784730385.486,0.2664,-28.7,24.0,0,0,Fatigued
1784730385.656,0.2443,-27.4,24.2,0,0,Fatigued
1784730385.832,0.2327,-29.0,23.5,0,0,Fatigued
1784730386.05,0.2473,-4.9,11.7,0,0,Fatigued
1784730386.222,0.2208,-4.1,11.1,0,0,Fatigued
1784730386.391,0.1293,-30.2,25.5,0,3,Fatigued
1784730386.559,0.1144,-29.4,25.3,0,8,Fatigued
1784730386.723,0.1466,-30.2,24.9,0,13,Fatigued
1784730386.876,0.124,-31.6,24.6,0,18,Fatigued
1784730387.037,0.0653,-30.0,23.9,0,23,Fatigued
1784730387.212,0.0977,-29.7,23.6,0,28,Fatigued
1784730387.381,0.1309,-30.1,25.0,0,33,Fatigued
1784730387.588,0.1226,-29.6,25.0,0,38,Fatigued
1784730387.762,0.1888,-5.6,12.5,0,43,Fatigued
1784730387.975,0.1794,-30.6,25.8,0,48,Fatigued
1784730388.152,0.1599,-29.8,25.9,0,53,Fatigued
1784730388.312,0.141,-29.7,25.4,0,58,Fatigued
1784730388.489,0.1464,-4.7,12.5,0,63,Fatigued
1784730388.654,0.0756,-29.4,24.8,0,68,Fatigued
1784730388.824,0.1006,-30.0,23.6,0,73,Fatigued
1784730389.011,0.0932,-29.4,24.2,0,78,Fatigued
1784730389.178,0.0885,-29.6,23.2,0,83,Fatigued
1784730389.362,0.0693,-28.8,23.3,0,88,Fatigued
1784730389.564,0.061,-27.8,24.2,0,93,Fatigued
1784730389.764,0.0903,-28.9,23.5,0,98,Fatigued
1784730389.913,0.0616,-28.2,24.3,0,103,Fatigued
1784730390.09,0.0553,-27.9,24.0,0,108,Fatigued
1784730390.277,0.0476,-25.6,23.9,0,113,Fatigued
1784730390.52,0.0535,-25.0,24.0,0,118,Fatigued
1784730390.69,0.0638,-24.7,24.8,0,123,Fatigued
1784730390.87,0.0539,-24.8,25.0,0,128,Fatigued
1784730391.033,0.0341,-25.1,24.0,0,133,Fatigued
1784730391.241,0.0581,2.5,9.4,0,138,Fatigued
1784730391.445,0.044,2.1,9.8,0,143,Fatigued
1784730391.615,0.0434,3.9,9.9,0,148,Fatigued
1784730391.791,0.0582,2.8,10.6,0,153,Fatigued
1784730391.95,0.0404,2.4,12.3,0,158,Fatigued
1784730392.129,0.0383,3.2,10.6,0,163,Fatigued
1784730392.308,0.0489,4.0,11.6,0,168,Fatigued
1784730392.545,0.061,4.1,11.1,0,173,Fatigued
1784730392.718,0.0454,6.3,11.4,0,178,Fatigued
1784730392.889,0.0644,5.5,10.9,0,183,Fatigued
1784730393.062,0.025,6.3,10.6,0,188,Fatigued
1784730393.226,0.0668,5.6,12.5,0,193,Fatigued
1784730393.386,0.0357,6.1,11.2,0,198,Fatigued
1784730393.577,0.0429,4.8,12.9,0,203,Fatigued
1784730393.756,0.0416,6.5,11.4,0,208,Fatigued
1784730393.953,0.0513,5.4,12.1,0,213,Fatigued
1784730394.15,0.05,5.1,12.2,0,218,Fatigued
1784730394.304,0.1699,6.2,12.8,0,223,Fatigued
1784730394.482,0.2478,5.3,12.9,0,0,Fatigued
1784730394.647,0.2482,5.0,12.4,0,0,Fatigued
1784730394.842,0.2547,4.8,12.6,0,0,Fatigued
1784730395.062,0.2679,5.0,12.5,0,0,Fatigued
1784730395.24,0.2534,5.6,10.4,0,0,Fatigued
1784730395.415,0.2741,4.8,10.2,0,0,Fatigued
1784730395.595,0.2722,4.4,9.8,0,0,Fatigued
1784730395.79,0.2826,4.6,8.6,0,0,Fatigued
1784730396.005,0.2572,3.7,8.6,0,0,Fatigued
1784730396.191,0.2487,4.5,9.1,0,0,Fatigued
1784730396.393,0.2569,5.1,5.4,0,0,Fatigued
1784730396.625,0.1019,2.5,5.8,0,3,Fatigued
1784730396.896,0.1235,3.9,4.0,0,8,Fatigued
1784730397.071,0.1159,2.2,3.1,0,13,Fatigued
1784730397.252,0.1191,4.1,0.2,0,18,Fatigued
1784730397.418,0.1239,4.4,-1.3,0,23,Fatigued
1784730397.65,0.1293,2.6,-3.1,0,28,Fatigued
1784730397.838,0.1627,4.7,-3.4,0,33,Fatigued
1784730398.007,0.1123,3.2,-3.1,0,38,Fatigued
1784730398.261,0.1005,2.1,-2.8,0,43,Fatigued
1784730398.518,0.121,2.0,-3.0,0,48,Fatigued
1784730398.695,0.0924,3.5,-3.2,0,53,Fatigued
1784730398.857,0.1184,2.6,-3.6,0,58,Fatigued
1784730399.056,0.1198,3.4,-3.2,0,63,Fatigued
1784730399.209,0.1255,2.5,-3.4,0,68,Fatigued
1784730399.386,0.121,-17.9,19.2,0,73,Fatigued
1784730399.549,0.1126,1.8,-2.0,0,78,Fatigued
1784730399.724,0.142,-19.3,19.7,0,83,Fatigued
1784730399.941,0.152,2.4,-2.7,0,88,Fatigued
1784730400.105,0.1389,3.3,-1.8,0,93,Fatigued
1784730400.292,0.1161,3.1,-1.2,0,98,Fatigued
1784730400.47,0.0965,3.0,-0.9,0,103,Fatigued
1784730400.648,0.114,2.4,-1.0,0,108,Fatigued
1784730400.806,0.1097,3.8,-0.9,0,113,Fatigued
1784730401.052,0.0916,4.3,-2.3,0,118,Fatigued
1784730401.222,0.0971,3.3,-0.7,0,123,Fatigued
1784730401.383,0.1123,3.7,-2.2,0,128,Fatigued
1784730401.549,0.1115,3.3,-1.2,0,133,Fatigued
1784730401.728,0.1058,-20.6,19.8,0,138,Fatigued
1784730401.894,0.1057,5.2,-1.1,0,143,Fatigued
1784730402.072,0.1,4.4,-1.3,0,148,Fatigued
1784730402.254,0.107,4.3,-0.5,0,153,Fatigued
1784730402.416,0.0918,4.9,-1.0,0,158,Fatigued
1784730402.595,0.105,5.9,-2.0,0,163,Fatigued
1784730402.773,0.1112,5.3,-0.8,0,168,Fatigued
1784730402.943,0.0803,6.3,-0.9,0,173,Fatigued
1784730403.138,0.0787,7.6,-0.7,0,178,Fatigued
1784730403.292,0.0733,7.6,-0.4,0,183,Fatigued
1784730403.482,0.0833,6.2,-0.5,0,188,Fatigued
1784730403.641,0.0927,7.8,0.1,0,193,Fatigued
1784730403.827,0.0699,7.7,0.5,0,198,Fatigued
1784730403.974,0.062,5.8,0.3,0,203,Fatigued
1784730404.16,0.0457,7.3,1.0,0,208,Fatigued
1784730404.316,0.0647,-14.9,20.0,0,213,Fatigued
1784730404.5,0.088,7.9,2.2,0,218,Fatigued
1784730404.653,0.0758,7.8,2.1,0,223,Fatigued
1784730404.817,0.071,7.9,0.9,0,228,Fatigued
1784730404.989,0.0793,9.5,1.5,0,233,Fatigued
1784730405.162,0.0859,8.7,2.5,0,238,Fatigued
1784730405.342,0.057,9.7,2.1,0,243,Fatigued
1784730405.566,0.0882,8.3,2.8,0,248,Fatigued
1784730405.758,0.0778,8.1,3.1,0,253,Fatigued
1784730405.928,0.0744,8.0,3.3,0,258,Fatigued
1784730406.095,0.0778,8.4,2.8,0,263,Fatigued
1784730406.269,0.1194,8.9,2.3,0,268,Fatigued
1784730406.486,0.2639,7.6,3.3,0,0,Fatigued
1784730406.676,0.2697,8.0,2.5,0,0,Fatigued
1784730406.874,0.2589,8.0,1.7,0,0,Fatigued
1784730407.044,0.2522,7.2,2.1,0,0,Fatigued
1784730407.213,0.2514,9.2,0.6,0,0,Fatigued
1784730407.48,0.2854,7.8,0.4,0,0,Fatigued
1784730407.634,0.2589,8.3,0.5,0,0,Fatigued
1784730407.798,0.266,7.3,2.3,0,0,Fatigued
1784730408.036,0.2929,7.6,1.3,0,0,Fatigued
1784730408.194,0.2791,6.7,1.2,0,0,Fatigued
1784730408.387,0.2713,7.4,1.2,0,0,Fatigued
1784730408.538,0.2811,7.0,1.3,0,0,Fatigued
1784730408.731,0.26,7.2,1.5,0,0,Fatigued
1784730408.913,0.2837,8.6,0.8,0,0,Fatigued
1784730409.061,0.2778,6.3,1.2,0,0,Fatigued
1784730409.234,0.2716,7.3,1.2,0,0,Fatigued
1784730409.406,0.2885,7.5,2.1,0,0,Fatigued
1784730409.586,0.2814,7.1,2.2,0,0,Fatigued
1784730409.746,0.2579,7.1,2.7,0,0,Fatigued
1784730409.893,0.2742,8.1,2.0,0,0,Fatigued
1784730410.077,0.2571,7.4,1.9,0,0,Fatigued
1784730410.247,0.2641,7.3,3.5,0,0,Fatigued
1784730410.416,0.2571,7.6,3.0,0,0,Fatigued
1784730410.565,0.2366,7.0,3.0,0,0,Fatigued
1784730410.734,0.2606,6.7,3.6,0,0,Fatigued
1784730410.928,0.2637,5.9,3.3,0,0,Fatigued
1784730411.131,0.2407,7.2,4.0,0,0,Fatigued
1784730411.308,0.2241,6.5,3.4,0,0,Fatigued
1784730411.477,0.2053,6.8,2.6,0,0,Fatigued
1784730411.649,0.1993,6.9,3.3,0,1,Fatigued
1784730411.813,0.1875,6.7,4.9,0,6,Fatigued
1784730411.982,0.2003,6.8,4.8,0,0,Fatigued
1784730412.134,0.1943,7.5,4.0,0,4,Fatigued
1784730412.3,0.2227,7.1,3.8,1,0,Fatigued
1784730412.486,0.2225,7.3,4.2,1,0,Fatigued
1784730412.674,0.2117,6.6,5.9,2,0,Fatigued
1784730412.84,0.2118,7.0,4.8,2,0,Fatigued
1784730413.031,0.2096,6.8,4.7,2,0,Fatigued
1784730413.248,0.17,7.3,5.7,2,4,Fatigued
1784730413.432,0.1832,8.2,4.5,2,9,Fatigued
1784730413.611,0.1425,8.3,4.1,2,14,Fatigued
1784730413.799,0.0896,8.2,4.1,2,19,Fatigued
1784730413.968,0.0738,8.6,5.0,2,24,Fatigued
1784730414.167,0.0777,7.9,4.9,2,29,Fatigued
1784730414.331,0.07,8.0,5.2,2,34,Fatigued
1784730414.506,0.0821,9.5,4.7,2,39,Fatigued
1784730414.695,0.0718,9.5,5.1,2,44,Fatigued
1784730414.872,0.0656,9.4,6.4,2,49,Fatigued
1784730415.018,0.089,8.6,5.8,2,54,Fatigued
1784730415.204,0.083,9.7,5.6,2,59,Fatigued
1784730415.389,0.0715,10.5,7.5,2,64,Fatigued
1784730415.556,0.0883,11.1,6.2,2,69,Fatigued
1784730415.721,0.0717,11.9,6.2,2,74,Fatigued
1784730415.909,0.0634,8.6,5.4,2,79,Fatigued
1784730416.116,0.0841,7.8,6.4,2,84,Fatigued
1784730416.306,0.0762,5.9,7.0,2,89,Fatigued
1784730416.468,0.0683,7.6,6.5,2,94,Fatigued
1784730416.635,0.099,6.2,6.0,2,99,Fatigued
1784730416.825,0.0646,8.6,5.5,2,104,Fatigued
1784730416.988,0.0647,8.9,6.2,2,109,Fatigued
1784730417.197,0.0873,9.2,6.9,1,114,Fatigued
1784730417.394,0.0909,6.7,8.6,1,119,Fatigued
1784730417.563,0.0853,6.9,9.3,1,124,Fatigued
1784730417.72,0.0684,10.2,7.6,0,129,Fatigued
1784730417.909,0.098,8.1,9.4,0,134,Fatigued
1784730418.085,0.1462,9.4,8.5,0,139,Fatigued
1784730418.25,0.2403,8.7,9.4,1,0,Fatigued
1784730418.477,0.2496,8.0,8.5,1,0,Fatigued
1784730418.665,0.2557,8.6,7.5,1,0,Fatigued
1784730418.843,0.2776,8.2,6.9,1,0,Fatigued
1784730419.066,0.2675,7.2,8.0,1,0,Fatigued
1784730419.232,0.2807,8.2,5.7,1,0,Fatigued
1784730419.428,0.2977,7.9,4.4,1,0,Fatigued
1784730419.592,0.2851,8.6,2.6,1,0,Fatigued
1784730419.778,0.2744,8.2,0.3,1,0,Fatigued
1784730419.94,0.2736,7.3,-2.0,1,0,Fatigued
1784730420.126,0.2587,7.4,-5.8,1,0,Fatigued
1784730420.361,0.2601,6.5,-7.2,1,0,Fatigued
1784730420.545,0.2565,4.3,-9.0,1,0,Fatigued
1784730420.72,0.2587,2.6,-11.9,1,0,Fatigued
1784730420.875,0.2595,3.0,-12.9,1,0,Fatigued
1784730421.047,0.2566,2.2,-14.7,1,0,Fatigued
1784730421.22,0.2597,0.8,-15.4,1,0,Fatigued
1784730421.383,0.1633,-0.8,-14.7,1,1,Fatigued
1784730421.557,0.2194,-1.2,-15.8,2,0,Fatigued
1784730421.77,0.1838,0.4,-14.9,2,4,Fatigued
1784730421.937,0.2165,-0.1,-15.9,3,0,Fatigued
1784730422.095,0.2116,0.1,-15.7,3,0,Fatigued
1784730422.286,0.2011,1.5,-14.0,3,0,Fatigued
1784730422.464,0.2503,1.6,-15.0,3,0,Fatigued
1784730422.636,0.2371,2.2,-14.5,3,0,Fatigued
1784730422.79,0.0824,1.0,-12.4,3,4,Fatigued
1784730422.975,0.2513,1.5,-15.5,4,0,Fatigued
1784730423.13,0.2446,2.0,-15.7,4,0,Fatigued
1784730423.296,0.2624,1.3,-14.7,3,0,Fatigued
1784730423.448,0.2638,2.3,-15.2,3,0,Fatigued
1784730423.624,0.2461,3.7,-13.2,3,0,Fatigued
1784730423.809,0.2298,3.9,-14.9,3,0,Fatigued
1784730423.961,0.227,3.6,-13.5,3,0,Fatigued
1784730424.147,0.22,4.4,-13.7,3,0,Fatigued
1784730424.311,0.2508,4.0,-12.2,3,0,Fatigued
1784730424.503,0.2241,2.7,-14.0,3,0,Fatigued
1784730424.689,0.2394,3.4,-14.1,3,0,Fatigued
1784730424.87,0.2363,4.1,-13.7,3,0,Fatigued
1784730425.03,0.2299,4.8,-11.8,3,0,Fatigued
1784730425.217,0.212,5.0,-11.1,4,0,Fatigued
1784730425.385,0.2355,4.6,-11.4,4,0,Fatigued
1784730425.552,0.2115,5.1,-12.0,4,0,Fatigued
1784730425.726,0.2352,5.4,-10.1,4,0,Fatigued
1784730425.907,0.2201,4.4,-11.0,4,0,Fatigued
1784730426.06,0.2209,4.9,-9.3,4,0,Fatigued
1784730426.242,0.2223,5.5,-10.5,4,0,Fatigued
1784730426.432,0.2169,5.5,-9.5,4,0,Fatigued
1784730426.644,0.1556,4.9,-8.9,3,4,Fatigued
1784730426.836,0.0767,2.8,-7.9,2,9,Fatigued
1784730426.995,0.0876,3.8,-8.0,2,14,Fatigued
1784730427.176,0.1088,4.6,-7.2,2,19,Fatigued
1784730427.344,0.1082,5.2,-7.2,2,24,Fatigued
1784730427.528,0.0786,3.8,-6.9,2,29,Fatigued
1784730427.693,0.0803,4.1,-7.5,2,34,Fatigued
1784730427.864,0.1008,5.0,-7.3,1,39,Fatigued
1784730428.075,0.0567,4.2,-7.6,1,44,Fatigued
1784730428.26,0.0504,4.7,-6.8,1,49,Fatigued
1784730428.441,0.0722,4.4,-7.5,1,54,Fatigued
1784730428.589,0.0719,4.9,-6.4,1,59,Fatigued
1784730428.775,0.0637,5.4,-6.8,1,64,Fatigued
1784730428.952,0.092,4.7,-6.5,1,69,Fatigued
1784730429.093,0.0597,6.2,-6.4,1,74,Fatigued
1784730429.276,0.0683,4.0,-7.2,1,79,Fatigued
1784730429.467,0.073,5.9,-7.1,1,84,Fatigued
1784730429.686,0.0664,5.4,-6.1,1,89,Fatigued
1784730429.858,0.0819,5.1,-7.3,1,94,Fatigued
1784730430.027,0.0606,5.5,-6.0,1,99,Fatigued
1784730430.227,0.0466,4.3,-5.7,0,104,Fatigued
1784730430.42,0.0735,5.2,-6.0,0,109,Fatigued
1784730430.626,0.0781,5.4,-5.6,0,114,Fatigued
1784730430.788,0.0682,5.1,-6.1,0,119,Fatigued
1784730430.962,0.0764,5.0,-5.8,0,124,Fatigued
1784730431.133,0.0818,6.5,-5.3,0,129,Fatigued
1784730431.317,0.09,6.2,-6.4,0,134,Fatigued
1784730431.549,0.0867,-14.8,16.3,0,139,Fatigued
1784730431.723,0.0824,6.5,-4.9,0,144,Fatigued
1784730431.881,0.0562,-14.0,17.1,0,149,Fatigued
1784730432.07,0.0824,4.7,-5.0,0,154,Fatigued
1784730432.235,0.0755,5.3,-4.9,0,159,Fatigued
1784730432.394,0.0674,-13.5,16.7,0,164,Fatigued
1784730432.566,0.0903,7.2,-3.8,0,169,Fatigued
1784730432.735,0.0907,7.5,-5.0,0,174,Fatigued
1784730432.884,0.1792,7.2,-6.5,0,179,Fatigued
1784730433.058,0.2166,7.4,-7.7,0,0,Fatigued
1784730433.218,0.21,7.8,-6.3,1,0,Fatigued
1784730433.412,0.2479,7.6,-7.3,1,0,Fatigued
1784730433.62,0.2611,7.6,-6.9,1,0,Fatigued
1784730433.803,0.2634,7.5,-7.3,1,0,Fatigued
1784730433.959,0.2781,7.3,-6.5,1,0,Fatigued
1784730434.157,0.2729,7.1,-7.3,1,0,Fatigued
1784730434.343,0.2894,6.9,-6.8,1,0,Fatigued
